[NEURONES]
id,nom,V_rest,tau,biais,refractaire_ms,eta,oubli,est_entree,x,y,col_entree,col_sortie
0,a0,0,10,0,2,0.01,0.001,1,-273,-289,-1,-1
1,a1,0,10,0,2,0.01,0.001,1,-273,-214,-1,-1
2,a2,0,10,0,2,0.01,0.001,1,-273,-141,-1,-1
3,a3,0,10,0,2,0.01,0.001,1,-272,-67,-1,-1
4,b0,0,10,0,2,0.01,0.001,1,-270,6,-1,-1
5,b1,0,10,0,2,0.01,0.001,1,-272,79,-1,-1
6,b2,0,10,0,2,0.01,0.001,1,-274,152,-1,-1
7,b3,0,10,0,2,0.01,0.001,1,-278,225,-1,-1
8,s0,0,10,0,2,0.01,0.001,1,-275,300,-1,-1
9,s1,0,10,0,2,0.01,0.001,1,-271,374,-1,-1
10,s2,0,10,0,2,0.01,0.001,1,-273,448,-1,-1
11,s3,0,10,0,2,0.01,0.001,1,-272,521,-1,-1
12,m,0,10,0,2,0.01,0.001,1,-170,543,-1,-1
13,cn,0,10,0,2,0.01,0.001,1,-83,552,-1,-1
14,h1_0,0,10,0.2,2,0.02,0.001,0,262,-290,-1,-1
15,h1_1,0,10,0.2,2,0.02,0.001,0,211,-235,-1,-1
16,h1_2,0,10,0.2,2,0.02,0.001,0,158,-182,-1,-1
17,h1_3,0,10,0.2,2,0.02,0.001,0,106,-129,-1,-1
18,h1_4,0,10,0.2,2,0.02,0.001,0,53,-76,-1,-1
19,h1_5,0,10,0.2,2,0.02,0.001,0,3,-18,-1,-1
20,h1_6,0,10,0.2,2,0.02,0.001,0,-50,36,-1,-1
21,h1_7,0,10,0.2,2,0.02,0.001,0,-100,92,-1,-1
22,h1_8,0,10,0.2,2,0.02,0.001,0,265,-181,-1,-1
23,h1_9,0,10,0.2,2,0.02,0.001,0,214,-127,-1,-1
24,h1_10,0,10,0.2,2,0.02,0.001,0,161,-72,-1,-1
25,h1_11,0,10,0.2,2,0.02,0.001,0,105,-18,-1,-1
26,h1_12,0,10,0.2,2,0.02,0.001,0,55,39,-1,-1
27,h1_13,0,10,0.2,2,0.02,0.001,0,5,90,-1,-1
28,h1_14,0,10,0.2,2,0.02,0.001,0,-47,144,-1,-1
29,h1_15,0,10,0.2,2,0.02,0.001,0,-103,196,-1,-1
30,h1_16,0,10,0.2,2,0.02,0.001,0,270,-74,-1,-1
31,h1_17,0,10,0.2,2,0.02,0.001,0,219,-18,-1,-1
32,h1_18,0,10,0.2,2,0.02,0.001,0,161,37,-1,-1
33,h1_19,0,10,0.2,2,0.02,0.001,0,110,92,-1,-1
34,h1_20,0,10,0.2,2,0.02,0.001,0,58,148,-1,-1
35,h1_21,0,10,0.2,2,0.02,0.001,0,5,201,-1,-1
36,h1_22,0,10,0.2,2,0.02,0.001,0,-49,254,-1,-1
37,h1_23,0,10,0.2,2,0.02,0.001,0,-105,313,-1,-1
38,h2_0,0,10,0.2,2,0.02,0.001,0,407,-260,-1,-1
39,h2_1,0,10,0.2,2,0.02,0.001,0,407,-200,-1,-1
40,h2_2,0,10,0.2,2,0.02,0.001,0,408,-141,-1,-1
41,h2_3,0,10,0.2,2,0.02,0.001,0,406,-82,-1,-1
42,h2_4,0,10,0.2,2,0.02,0.001,0,404,-22,-1,-1
43,h2_5,0,10,0.2,2,0.02,0.001,0,406,38,-1,-1
44,h2_6,0,10,0.2,2,0.02,0.001,0,404,99,-1,-1
45,h2_7,0,10,0.2,2,0.02,0.001,0,405,159,-1,-1
46,h2_8,0,10,0.2,2,0.02,0.001,0,404,219,-1,-1
47,h2_9,0,10,0.2,2,0.02,0.001,0,403,280,-1,-1
48,h2_10,0,10,0.2,2,0.02,0.001,0,403,342,-1,-1
49,h2_11,0,10,0.2,2,0.02,0.001,0,401,401,-1,-1
50,f0,0,10,0,2,0.02,0.001,0,660,-224,-1,-1
51,f1,0,10,0,2,0.02,0.001,0,661,-146,-1,-1
52,f2,0,10,0,2,0.02,0.001,0,661,-68,-1,-1
53,f3,0,10,0,2,0.02,0.001,0,659,10,-1,-1
54,a_eq_b,0,10,0,2,0.02,0.001,0,657,89,-1,-1
[SYNAPSES]
id,source,target,poids,type
409,20,39,0.3,AXO_DENDRITIQUE
410,20,40,0.3,AXO_DENDRITIQUE
411,20,41,0.3,AXO_DENDRITIQUE
412,20,42,0.3,AXO_DENDRITIQUE
413,20,43,0.3,AXO_DENDRITIQUE
414,20,44,0.3,AXO_DENDRITIQUE
415,20,45,0.3,AXO_DENDRITIQUE
416,20,46,0.3,AXO_DENDRITIQUE
417,20,47,0.3,AXO_DENDRITIQUE
418,20,48,0.3,AXO_DENDRITIQUE
419,20,49,0.3,AXO_DENDRITIQUE
420,21,38,0.3,AXO_DENDRITIQUE
421,21,39,0.3,AXO_DENDRITIQUE
422,21,40,0.3,AXO_DENDRITIQUE
423,21,41,0.3,AXO_DENDRITIQUE
424,21,42,0.3,AXO_DENDRITIQUE
425,21,43,0.3,AXO_DENDRITIQUE
426,21,44,0.3,AXO_DENDRITIQUE
427,21,45,0.3,AXO_DENDRITIQUE
428,21,46,0.3,AXO_DENDRITIQUE
429,21,47,0.3,AXO_DENDRITIQUE
430,21,48,0.3,AXO_DENDRITIQUE
431,21,49,0.3,AXO_DENDRITIQUE
432,22,38,0.3,AXO_DENDRITIQUE
433,22,39,0.3,AXO_DENDRITIQUE
434,22,40,0.3,AXO_DENDRITIQUE
435,22,41,0.3,AXO_DENDRITIQUE
436,22,42,0.3,AXO_DENDRITIQUE
437,22,43,0.3,AXO_DENDRITIQUE
438,22,44,0.3,AXO_DENDRITIQUE
439,22,45,0.3,AXO_DENDRITIQUE
440,22,46,0.3,AXO_DENDRITIQUE
441,22,47,0.3,AXO_DENDRITIQUE
442,22,48,0.3,AXO_DENDRITIQUE
443,22,49,0.3,AXO_DENDRITIQUE
444,23,38,0.3,AXO_DENDRITIQUE
445,23,39,0.3,AXO_DENDRITIQUE
446,23,40,0.3,AXO_DENDRITIQUE
447,23,41,0.3,AXO_DENDRITIQUE
448,23,42,0.3,AXO_DENDRITIQUE
449,23,43,0.3,AXO_DENDRITIQUE
450,23,44,0.3,AXO_DENDRITIQUE
451,23,45,0.3,AXO_DENDRITIQUE
452,23,46,0.3,AXO_DENDRITIQUE
453,23,47,0.3,AXO_DENDRITIQUE
454,23,48,0.3,AXO_DENDRITIQUE
455,23,49,0.3,AXO_DENDRITIQUE
456,24,38,0.3,AXO_DENDRITIQUE
457,24,39,0.3,AXO_DENDRITIQUE
458,24,40,0.3,AXO_DENDRITIQUE
459,24,41,0.3,AXO_DENDRITIQUE
460,24,42,0.3,AXO_DENDRITIQUE
461,24,43,0.3,AXO_DENDRITIQUE
462,24,44,0.3,AXO_DENDRITIQUE
463,24,45,0.3,AXO_DENDRITIQUE
464,24,46,0.3,AXO_DENDRITIQUE
465,24,47,0.3,AXO_DENDRITIQUE
466,24,48,0.3,AXO_DENDRITIQUE
467,24,49,0.3,AXO_DENDRITIQUE
468,25,38,0.3,AXO_DENDRITIQUE
469,25,39,0.3,AXO_DENDRITIQUE
470,25,40,0.3,AXO_DENDRITIQUE
471,25,41,0.3,AXO_DENDRITIQUE
472,25,42,0.3,AXO_DENDRITIQUE
473,25,43,0.3,AXO_DENDRITIQUE
474,25,44,0.3,AXO_DENDRITIQUE
475,25,45,0.3,AXO_DENDRITIQUE
476,25,46,0.3,AXO_DENDRITIQUE
477,25,47,0.3,AXO_DENDRITIQUE
478,25,48,0.3,AXO_DENDRITIQUE
479,25,49,0.3,AXO_DENDRITIQUE
480,26,38,0.3,AXO_DENDRITIQUE
481,26,39,0.3,AXO_DENDRITIQUE
482,26,40,0.3,AXO_DENDRITIQUE
483,26,41,0.3,AXO_DENDRITIQUE
484,26,42,0.3,AXO_DENDRITIQUE
485,26,43,0.3,AXO_DENDRITIQUE
486,26,44,0.3,AXO_DENDRITIQUE
487,26,45,0.3,AXO_DENDRITIQUE
488,26,46,0.3,AXO_DENDRITIQUE
489,26,47,0.3,AXO_DENDRITIQUE
490,26,48,0.3,AXO_DENDRITIQUE
491,26,49,0.3,AXO_DENDRITIQUE
492,27,38,0.3,AXO_DENDRITIQUE
493,27,39,0.3,AXO_DENDRITIQUE
494,27,40,0.3,AXO_DENDRITIQUE
495,27,41,0.3,AXO_DENDRITIQUE
496,27,42,0.3,AXO_DENDRITIQUE
497,27,43,0.3,AXO_DENDRITIQUE
498,27,44,0.3,AXO_DENDRITIQUE
499,27,45,0.3,AXO_DENDRITIQUE
500,27,46,0.3,AXO_DENDRITIQUE
501,27,47,0.3,AXO_DENDRITIQUE
502,27,48,0.3,AXO_DENDRITIQUE
503,27,49,0.3,AXO_DENDRITIQUE
504,28,38,0.3,AXO_DENDRITIQUE
505,28,39,0.3,AXO_DENDRITIQUE
506,28,40,0.3,AXO_DENDRITIQUE
507,28,41,0.3,AXO_DENDRITIQUE
508,28,42,0.3,AXO_DENDRITIQUE
509,28,43,0.3,AXO_DENDRITIQUE
510,28,44,0.3,AXO_DENDRITIQUE
511,28,45,0.3,AXO_DENDRITIQUE
512,28,46,0.3,AXO_DENDRITIQUE
513,28,47,0.3,AXO_DENDRITIQUE
514,28,48,0.3,AXO_DENDRITIQUE
515,28,49,0.3,AXO_DENDRITIQUE
516,29,38,0.3,AXO_DENDRITIQUE
517,29,39,0.3,AXO_DENDRITIQUE
518,29,40,0.3,AXO_DENDRITIQUE
519,29,41,0.3,AXO_DENDRITIQUE
520,29,42,0.3,AXO_DENDRITIQUE
521,29,43,0.3,AXO_DENDRITIQUE
522,29,44,0.3,AXO_DENDRITIQUE
523,29,45,0.3,AXO_DENDRITIQUE
524,29,46,0.3,AXO_DENDRITIQUE
525,29,47,0.3,AXO_DENDRITIQUE
526,29,48,0.3,AXO_DENDRITIQUE
527,29,49,0.3,AXO_DENDRITIQUE
528,30,38,0.3,AXO_DENDRITIQUE
529,30,39,0.3,AXO_DENDRITIQUE
530,30,40,0.3,AXO_DENDRITIQUE
531,30,41,0.3,AXO_DENDRITIQUE
532,30,42,0.3,AXO_DENDRITIQUE
533,30,43,0.3,AXO_DENDRITIQUE
534,30,44,0.3,AXO_DENDRITIQUE
535,30,45,0.3,AXO_DENDRITIQUE
536,30,46,0.3,AXO_DENDRITIQUE
537,30,47,0.3,AXO_DENDRITIQUE
538,30,48,0.3,AXO_DENDRITIQUE
539,30,49,0.3,AXO_DENDRITIQUE
540,31,38,0.3,AXO_DENDRITIQUE
541,31,39,0.3,AXO_DENDRITIQUE
542,31,40,0.3,AXO_DENDRITIQUE
543,31,41,0.3,AXO_DENDRITIQUE
544,31,42,0.3,AXO_DENDRITIQUE
545,31,43,0.3,AXO_DENDRITIQUE
546,31,44,0.3,AXO_DENDRITIQUE
547,31,45,0.3,AXO_DENDRITIQUE
548,31,46,0.3,AXO_DENDRITIQUE
549,31,47,0.3,AXO_DENDRITIQUE
550,31,48,0.3,AXO_DENDRITIQUE
551,31,49,0.3,AXO_DENDRITIQUE
552,32,38,0.3,AXO_DENDRITIQUE
553,32,39,0.3,AXO_DENDRITIQUE
554,32,40,0.3,AXO_DENDRITIQUE
555,32,41,0.3,AXO_DENDRITIQUE
556,32,42,0.3,AXO_DENDRITIQUE
557,32,43,0.3,AXO_DENDRITIQUE
558,32,44,0.3,AXO_DENDRITIQUE
559,32,45,0.3,AXO_DENDRITIQUE
560,32,46,0.3,AXO_DENDRITIQUE
561,32,47,0.3,AXO_DENDRITIQUE
562,32,48,0.3,AXO_DENDRITIQUE
563,32,49,0.3,AXO_DENDRITIQUE
564,33,38,0.3,AXO_DENDRITIQUE
565,33,39,0.3,AXO_DENDRITIQUE
566,33,40,0.3,AXO_DENDRITIQUE
567,33,41,0.3,AXO_DENDRITIQUE
568,33,42,0.3,AXO_DENDRITIQUE
569,33,43,0.3,AXO_DENDRITIQUE
570,33,44,0.3,AXO_DENDRITIQUE
571,33,45,0.3,AXO_DENDRITIQUE
572,33,46,0.3,AXO_DENDRITIQUE
573,33,47,0.3,AXO_DENDRITIQUE
574,33,48,0.3,AXO_DENDRITIQUE
575,33,49,0.3,AXO_DENDRITIQUE
576,34,38,0.3,AXO_DENDRITIQUE
577,34,39,0.3,AXO_DENDRITIQUE
578,34,40,0.3,AXO_DENDRITIQUE
579,34,41,0.3,AXO_DENDRITIQUE
580,34,42,0.3,AXO_DENDRITIQUE
581,34,43,0.3,AXO_DENDRITIQUE
582,34,44,0.3,AXO_DENDRITIQUE
583,34,45,0.3,AXO_DENDRITIQUE
584,34,46,0.3,AXO_DENDRITIQUE
585,34,47,0.3,AXO_DENDRITIQUE
586,34,48,0.3,AXO_DENDRITIQUE
587,34,49,0.3,AXO_DENDRITIQUE
588,35,38,0.3,AXO_DENDRITIQUE
589,35,39,0.3,AXO_DENDRITIQUE
590,35,40,0.3,AXO_DENDRITIQUE
591,35,41,0.3,AXO_DENDRITIQUE
592,35,42,0.3,AXO_DENDRITIQUE
593,35,43,0.3,AXO_DENDRITIQUE
594,35,44,0.3,AXO_DENDRITIQUE
595,35,45,0.3,AXO_DENDRITIQUE
596,35,46,0.3,AXO_DENDRITIQUE
597,35,47,0.3,AXO_DENDRITIQUE
598,35,48,0.3,AXO_DENDRITIQUE
599,35,49,0.3,AXO_DENDRITIQUE
600,36,38,0.3,AXO_DENDRITIQUE
601,36,39,0.3,AXO_DENDRITIQUE
602,36,40,0.3,AXO_DENDRITIQUE
603,36,41,0.3,AXO_DENDRITIQUE
604,36,42,0.3,AXO_DENDRITIQUE
605,36,43,0.3,AXO_DENDRITIQUE
606,36,44,0.3,AXO_DENDRITIQUE
607,36,45,0.3,AXO_DENDRITIQUE
608,36,46,0.3,AXO_DENDRITIQUE
609,36,47,0.3,AXO_DENDRITIQUE
610,36,48,0.3,AXO_DENDRITIQUE
611,36,49,0.3,AXO_DENDRITIQUE
612,37,38,0.3,AXO_DENDRITIQUE
613,37,39,0.3,AXO_DENDRITIQUE
614,37,40,0.3,AXO_DENDRITIQUE
615,37,41,0.3,AXO_DENDRITIQUE
616,37,42,0.3,AXO_DENDRITIQUE
617,37,43,0.3,AXO_DENDRITIQUE
618,37,44,0.3,AXO_DENDRITIQUE
619,37,45,0.3,AXO_DENDRITIQUE
620,37,46,0.3,AXO_DENDRITIQUE
621,37,47,0.3,AXO_DENDRITIQUE
622,37,48,0.3,AXO_DENDRITIQUE
623,37,49,0.3,AXO_DENDRITIQUE
624,38,50,0.3,AXO_DENDRITIQUE
625,38,51,0.3,AXO_DENDRITIQUE
626,38,52,0.3,AXO_DENDRITIQUE
627,38,53,0.3,AXO_DENDRITIQUE
628,38,54,0.3,AXO_DENDRITIQUE
629,39,50,0.3,AXO_DENDRITIQUE
630,39,51,0.3,AXO_DENDRITIQUE
631,39,52,0.3,AXO_DENDRITIQUE
632,39,53,0.3,AXO_DENDRITIQUE
633,39,54,0.3,AXO_DENDRITIQUE
634,40,50,0.3,AXO_DENDRITIQUE
635,40,51,0.3,AXO_DENDRITIQUE
636,40,52,0.3,AXO_DENDRITIQUE
637,40,53,0.3,AXO_DENDRITIQUE
638,40,54,0.3,AXO_DENDRITIQUE
639,41,50,0.3,AXO_DENDRITIQUE
640,41,51,0.3,AXO_DENDRITIQUE
641,41,52,0.3,AXO_DENDRITIQUE
642,41,53,0.3,AXO_DENDRITIQUE
643,41,54,0.3,AXO_DENDRITIQUE
644,42,50,0.3,AXO_DENDRITIQUE
645,42,51,0.3,AXO_DENDRITIQUE
646,42,52,0.3,AXO_DENDRITIQUE
647,42,53,0.3,AXO_DENDRITIQUE
648,42,54,0.3,AXO_DENDRITIQUE
649,43,50,0.3,AXO_DENDRITIQUE
650,43,51,0.3,AXO_DENDRITIQUE
651,43,52,0.3,AXO_DENDRITIQUE
652,43,53,0.3,AXO_DENDRITIQUE
653,43,54,0.3,AXO_DENDRITIQUE
654,44,50,0.3,AXO_DENDRITIQUE
655,44,51,0.3,AXO_DENDRITIQUE
656,44,52,0.3,AXO_DENDRITIQUE
657,44,53,0.3,AXO_DENDRITIQUE
658,44,54,0.3,AXO_DENDRITIQUE
659,45,50,0.3,AXO_DENDRITIQUE
660,45,51,0.3,AXO_DENDRITIQUE
661,45,52,0.3,AXO_DENDRITIQUE
662,45,53,0.3,AXO_DENDRITIQUE
663,45,54,0.3,AXO_DENDRITIQUE
664,46,50,0.3,AXO_DENDRITIQUE
665,46,51,0.3,AXO_DENDRITIQUE
666,46,52,0.3,AXO_DENDRITIQUE
667,46,53,0.3,AXO_DENDRITIQUE
668,46,54,0.3,AXO_DENDRITIQUE
669,47,50,0.3,AXO_DENDRITIQUE
670,47,51,0.3,AXO_DENDRITIQUE
671,47,52,0.3,AXO_DENDRITIQUE
672,47,53,0.3,AXO_DENDRITIQUE
673,47,54,0.3,AXO_DENDRITIQUE
674,48,50,0.3,AXO_DENDRITIQUE
675,48,51,0.3,AXO_DENDRITIQUE
676,48,52,0.3,AXO_DENDRITIQUE
677,48,53,0.3,AXO_DENDRITIQUE
678,48,54,0.3,AXO_DENDRITIQUE
679,49,50,0.3,AXO_DENDRITIQUE
680,49,51,0.3,AXO_DENDRITIQUE
681,49,52,0.3,AXO_DENDRITIQUE
682,49,53,0.3,AXO_DENDRITIQUE
683,49,54,0.3,AXO_DENDRITIQUE
